symbol,total_market_cap_cr,price_band,last_updated
CCCL.NS,703.2,20,2026-08-06
CENTUM.NS,5163.91,20,2026-08-06
CHEMBOND.NS,231.11,5,2026-08-06
CROWN.NS,126.27,20,2026-08-06
DBSTOCKBRO.NS,118.12,5,2026-08-06
GREENPANEL.NS,2352.73,20,2026-08-06
HFCL.NS,29463.7,5,2026-08-06
JINDALSAW.NS,15994.73,20,2026-08-06
MAMATA.NS,936.94,20,2026-08-06
MOLDTKPAC.NS,2300.6,20,2026-08-06
PONNIERODE.NS,267.84,20,2026-08-06
RAMCOSYS.NS,2405.0,5,2026-08-06
SOMATEX.NS,338.14,5,2026-08-06
SPLIL.NS,90.76,20,2026-08-06
TRIDENT.NS,12779.72,20,2026-08-06
VENUSREM.NS,2103.76,5,2026-08-06
AARTECH.NS,145.57,5,2026-08-06
AARTISURF.NS,321.6,10,2026-08-06
ADANIENT.NS,406428.14,No Band,2026-08-06
AMBIKCO.NS,960.31,20,2026-08-06
PARKHOTELS.NS,2559.42,20,2026-08-06
ASTRON.NS,18.53,5,2026-08-06
AVALON.NS,10957.13,20,2026-08-06
BLISSGVS.NS,4782.04,5,2026-08-06
BOROLTD.NS,2737.36,20,2026-08-06
BORORENEW.NS,8047.5,20,2026-08-06
CASTROLIND.NS,18205.79,20,2026-08-06
CUMMINSIND.NS,151226.46,No Band,2026-08-06
DHAMPURSUG.NS,908.84,20,2026-08-06
DVL.NS,834.22,20,2026-08-06
EQUITASBNK.NS,8536.9,20,2026-08-06
EXICOM.NS,2209.7,20,2026-08-06
GANESHHOU.NS,6437.9,20,2026-08-06
GILLETTE.NS,25383.88,20,2026-08-06
GOCLCORP.NS,1924.16,20,2026-08-06
GRAVITA.NS,11934.33,20,2026-08-06
GREENPLY.NS,3525.98,20,2026-08-06
HEALTHX.NS,972.29,20,2026-08-06
HERITGFOOD.NS,3000.09,20,2026-08-06
IDEAFORGE.NS,4213.09,5,2026-08-06
IFGLEXPOR.NS,1408.7,20,2026-08-06
INDOCO.NS,2102.02,20,2026-08-06
INGERRAND.NS,13432.18,20,2026-08-06
KRISHNADEF.NS,1802.91,20,2026-08-06
MASTERTR.NS,1009.84,20,2026-08-06
MAYURUNIQ.NS,3414.94,20,2026-08-06
NACLIND.NS,4342.17,20,2026-08-06
NITCO.NS,2482.16,20,2026-08-06
NORTHARC.NS,4612.4,20,2026-08-06
ORIENTCER.NS,481.55,20,2026-08-06
PCJEWELLER.NS,8953.11,20,2026-08-06
RACLGEAR.NS,1546.26,20,2026-08-06
RAJOOENG.NS,931.43,5,2026-08-06
RAYMOND.NS,3838.69,20,2026-08-06
RELIGARE.NS,8541.08,20,2026-08-06
SHEMAROO.NS,337.18,5,2026-08-06
SBCL.NS,4203.38,20,2026-08-06
SHRADHA.NS,202.12,20,2026-08-06
SPRL.NS,46.17,5,2026-08-06
SUNCLAY.NS,2878.79,20,2026-08-06
SURYODAY.NS,1761.01,20,2026-08-06
TVSELECT.NS,911.36,20,2026-08-06
YATHARTH.NS,8035.47,20,2026-08-06
ZYDUSLIFE.NS,109645.62,No Band,2026-08-06
ANTELOPUS.NS,2781.87,20,2026-08-06
DHANBANK.NS,1262.25,20,2026-08-06
ELLEN.NS,3816.54,10,2026-08-06
EMBASSY.NS,35064.49,20,2026-08-06
FISCHER.NS,2340.55,20,2026-08-06
GINNIFILA.NS,393.22,5,2026-08-06
HEIDELBERG.NS,3518.9,20,2026-08-06
J&KBANK.NS,17027.58,20,2026-08-06
JAYBARMARU.NS,1656.22,5,2026-08-06
JETFREIGHT.NS,98.47,20,2026-08-06
JNKINDIA.NS,2562.13,20,2026-08-06
KOPRAN.NS,925.35,5,2026-08-06
LAL.NS,137.67,20,2026-08-06
MANCREDIT.NS,459.29,20,2026-08-06
MEGASTAR.NS,371.85,20,2026-08-06
MICROPRO.NS,60.84,20,2026-08-06
NHPC.NS,78250.82,No Band,2026-08-06
PHOENIXLTD.NS,68330.54,No Band,2026-08-06
REPRO.NS,519.59,20,2026-08-06
RITEZONE.NS,16.5,5,2026-08-06
SADHNANIQ.NS,773.79,5,2026-08-06
SCHNEIDER.NS,30626.84,20,2026-08-06
SOLARINDS.NS,163606.02,No Band,2026-08-06
SRGHFL.NS,461.02,20,2026-08-06
ANUP.NS,4187.78,20,2026-08-06
ZIMLAB.NS,608.11,5,2026-08-06
5PAISA.NS,1626.94,20,2026-08-06
AILIMITED.NS,56.6,5,2026-08-06
ADFFOODS.NS,2889.96,20,2026-08-06
AIAENG.NS,42656.74,20,2026-08-06
ALIVUS.NS,13484.16,20,2026-08-06
AMBICAAGAR.NS,42.46,20,2026-08-06
ARIHANTACA.NS,87.83,20,2026-08-06
ASPINWALL.NS,186.47,20,2026-08-06
BHEL.NS,140222.7,No Band,2026-08-06
CGCL.NS,21298.24,20,2026-08-06
CREST.NS,1048.98,20,2026-08-06
DAMCAPITAL.NS,1066.58,20,2026-08-06
DCMSRIND.NS,338.66,20,2026-08-06
DEEDEV.NS,4867.99,5,2026-08-06
EMAMILTD.NS,17619.32,20,2026-08-06
EPIGRAL.NS,4788.69,20,2026-08-06
EVEREADY.NS,2500.08,20,2026-08-06
FIBERWEB.NS,84.94,10,2026-08-06
GLOSTERLTD.NS,723.68,20,2026-08-06
GMRAIRPORT.NS,109855.59,No Band,2026-08-06
HOLMARC.NS,109.49,5,2026-08-06
IMAGICAA.NS,2569.01,20,2026-08-06
KIRLOSENG.NS,31011.76,20,2026-08-06
KMSUGAR.NS,248.4,20,2026-08-06
KRN.NS,7580.09,5,2026-08-06
MAHSCOOTER.NS,14157.71,20,2026-08-06
MALUPAPER.NS,55.41,20,2026-08-06
MDL.NS,194.96,5,2026-08-06
NAVINFLUOR.NS,37887.63,20,2026-08-06
NCLIND.NS,827.49,20,2026-08-06
NPST.NS,3131.82,20,2026-08-06
PIXTRANS.NS,2307.56,20,2026-08-06
PLATIND.NS,1281.27,20,2026-08-06
PNBHOUSING.NS,26913.73,No Band,2026-08-06
PSPPROJECT.NS,3767.16,20,2026-08-06
RPPL.NS,145.59,20,2026-08-06
RHIM.NS,7981.28,20,2026-08-06
SHREEPUSHK.NS,1261.98,20,2026-08-06
SHREMINVIT.NS,7207.96,20,2026-08-06
SIDDHIKA.NS,94.17,5,2026-08-06
SKMEGGPROD.NS,1313.92,20,2026-08-06
TRAVELFOOD.NS,16814.15,10,2026-08-06
YATRA.NS,1665.04,20,2026-08-06
NHIT.NS,,20,2026-08-06
STERTOOLS.NS,894.07,5,2026-08-06
TNPETRO.NS,883.52,20,2026-08-06
TITAN.NS,430350.01,No Band,2026-08-06
WSTCSTPAPR.NS,3722.52,20,2026-08-06
CENTRUM.NS,1093.27,20,2026-08-06
CHALET.NS,17629.03,20,2026-08-06
DEEPAKFERT.NS,19364.22,20,2026-08-06
DHARAN.NS,73.2,5,2026-08-06
ENERGYDEV.NS,79.8,20,2026-08-06
GALAPREC.NS,1350.96,20,2026-08-06
HECPROJECT.NS,139.53,20,2026-08-06
MGEL.NS,512.46,5,2026-08-06
SARLAPOLY.NS,777.86,20,2026-08-06
SHANTI.NS,7.36,20,2026-08-06
SIS.NS,5994.98,20,2026-08-06
SRM.NS,1143.3,20,2026-08-06
SPLPETRO.NS,13231.53,20,2026-08-06
TORNTPOWER.NS,71730.67,20,2026-08-06
VAISHALI.NS,95.89,10,2026-08-06
VINCOFE.NS,2157.35,20,2026-08-06
ZEELEARN.NS,265.13,5,2026-08-06
20MICRONS.NS,679.12,20,2026-08-06
APTUS.NS,13080.71,20,2026-08-06
ACI.NS,6489.59,20,2026-08-06
DATAPATTNS.NS,23966.74,20,2026-08-06
EPL.NS,7124.06,20,2026-08-06
HINDCOMPOS.NS,624.73,20,2026-08-06
INDOSTAR.NS,4039.81,20,2026-08-06
MAWANASUG.NS,409.28,5,2026-08-06
MIRZAINT.NS,459.8,20,2026-08-06
NINSYS.NS,1452.83,5,2026-08-06
PTCIL.NS,26592.28,20,2026-08-06
RUPA.NS,1281.06,20,2026-08-06
SAHANA.NS,1665.97,20,2026-08-06
SANGHVIMOV.NS,3547.88,20,2026-08-06
SATIN.NS,2637.62,20,2026-08-06
SIGNPOST.NS,1515.57,20,2026-08-06
SUNDRMBRAK.NS,301.72,5,2026-08-06
THANGAMAYL.NS,16245.02,5,2026-08-06
DENTALKART.NS,901.87,20,2026-08-06
VRAJ.NS,404.2,20,2026-08-06
WELSPUNLIV.NS,14680.89,20,2026-08-06
ZENITHDRUG.NS,134.53,20,2026-08-06
GSMFOILS.NS,57.62,5,2026-08-06
TRIDHYA.NS,23.17,5,2026-08-06
WTICAB.NS,265.86,20,2026-08-06
AFFORDABLE.NS,210.4,5,2026-08-06
BALAMINES.NS,6561.85,20,2026-08-06
CCL.NS,15365.08,20,2026-08-06
CUB.NS,20276.46,20,2026-08-06
NH.NS,38989.07,20,2026-08-06
UMIYA-MRO.NS,164.7,20,2026-08-06
UNIVAFOODS.NS,12.32,—,2026-08-03
VENUSPIPES.NS,3240.62,20,2026-08-06
VISHNU.NS,4036.9,20,2026-08-06
WANBURY.NS,999.97,20,2026-08-06
XPROINDIA.NS,3057.72,20,2026-08-06
ZEEL.NS,9426.54,20,2026-08-06
21STCENMGM.NS,,2,2026-08-06
ACCORD.NS,,2,2026-08-06
APSISAERO.NS,,2,2026-08-06
ASCOM.NS,,2,2026-08-06
AVATAR.NS,,2,2026-08-06
BAFNAPH.NS,,2,2026-08-06
DIVYADHAN.NS,,2,2026-08-06
FAIRCHEMOR.NS,,2,2026-08-06
FROG.NS,,2,2026-08-06
INNOMET.NS,,2,2026-08-06
ITTL.NS,,2,2026-08-06
LOKESHMACH.NS,,2,2026-08-06
NAMOEWASTE.NS,,2,2026-08-06
NRL.NS,,2,2026-08-06
RADIOWALLA.NS,,2,2026-08-06
SANGINITA.NS,,2,2026-08-06
SETCO.NS,,2,2026-08-06
SUPERSPIN.NS,,2,2026-08-06
SUPREMEENG.NS,,2,2026-08-06
SVLL.NS,,2,2026-08-06
UCL.NS,,2,2026-08-06
VIJIFIN.NS,,2,2026-08-06
AAKAAR.NS,,5,2026-08-06
ABSLLIQUID.NS,,5,2026-08-06
ACCPL.NS,,5,2026-08-06
ADDICTIVE.NS,,5,2026-08-06
AEROPLANE.NS,,5,2026-08-06
AGARWALFT.NS,,5,2026-08-06
AHIMSA.NS,,5,2026-08-06
AISL.NS,,5,2026-08-06
AKANKSHA.NS,,5,2026-08-06
AKIKO.NS,,5,2026-08-06
AKSHARCHEM.NS,,5,2026-08-06
AMBAAUTO.NS,,5,2026-08-06
AMBANIORGO.NS,,5,2026-08-06
AONELIQUID.NS,,5,2026-08-06
APEXECO.NS,,5,2026-08-06
ARISTO.NS,,5,2026-08-06
ARMOUR.NS,,5,2026-08-06
ARROWGREEN.NS,,5,2026-08-06
ARUNAYA.NS,,5,2026-08-06
ARVINDPORT.NS,,10,2026-08-06
ASAHISONG.NS,,5,2026-08-06
ATCENERGY.NS,,2,2026-08-06
AUSL.NS,,5,2026-08-06
AUSOMENT.NS,,5,2026-08-06
AVANA.NS,,5,2026-08-06
AVG.NS,,5,2026-08-06
AVSL.NS,,5,2026-08-06
BALCO.NS,,5,2026-08-06
BASML.NS,,5,2026-08-06
BDR.NS,,5,2026-08-06
BHADORA.NS,,5,2026-08-06
BHAGERIA.NS,,5,2026-08-06
BHAGYANGR.NS,,5,2026-08-06
BIKEWO.NS,,5,2026-08-06
BLUEWATER.NS,,5,2026-08-06
BOSS.NS,,5,2026-08-06
BRANDMAN.NS,,10,2026-08-06
BULKCORP.NS,,5,2026-08-06
CADSYS.NS,,5,2026-08-06
CAPTRUST.NS,,5,2026-08-06
CASHIETF.NS,,5,2026-08-06
CBAZAAR.NS,,5,2026-08-06
CEDAAR.NS,,5,2026-08-06
CEMPRO.NS,,5,2026-08-06
CHETANA.NS,,5,2026-08-06
CLASSICEIL.NS,,5,2026-08-06
CLCIND.NS,,5,2026-08-06
CLEDUCATE.NS,,5,2026-08-06
COMMITTED.NS,,5,2026-08-06
CONSOFINVT.NS,,5,2026-08-06
CPCAP.NS,,5,2026-08-06
CUDML.NS,,5,2026-08-06
DEEM.NS,,5,2026-08-06
DESTINY.NS,,5,2026-08-06
DHARARAIL.NS,,5,2026-08-06
DIACABS.NS,,5,2026-08-06
DIRL.NS,,5,2026-08-06
DIVINEHIRA.NS,,5,2026-08-06
DPEL.NS,,10,2026-08-06
DRSCARGO.NS,,5,2026-08-06
DSKULKARNI.NS,,5,2026-08-06
E2E.NS,,5,2026-08-06
E2ERAIL.NS,,5,2026-08-06
ECOLINE.NS,,5,2026-08-06
EFFWA.NS,,5,2026-08-06
EIFFL.NS,,5,2026-08-06
ELIQUID.NS,,5,2026-08-06
EMAMIPAP.NS,,5,2026-08-06
EPWINDIA.NS,,5,2026-08-06
EQUIPPP.NS,,5,2026-08-06
EVERESTIND.NS,,5,2026-08-06
EXCELLENT.NS,,5,2026-08-06
FOCE.NS,,5,2026-08-06
FORCAS.NS,,5,2026-08-06
FORGEAUTO.NS,,5,2026-08-06
FRESHARA.NS,,5,2026-08-06
GANESHBE.NS,,5,2026-08-06
GANESHIN.NS,,5,2026-08-06
GCHOTELS.NS,,5,2026-08-06
GILT10BETA.NS,,5,2026-08-06
GILT5BETA.NS,,5,2026-08-06
GILT5YBEES.NS,,5,2026-08-06
GJL.NS,,5,2026-08-06
GLOBALPET.NS,,5,2026-08-06
GML.NS,,5,2026-08-06
GOLDTECH.NS,,5,2026-08-06
GRCL.NS,,5,2026-08-06
GREENLEAF.NS,,5,2026-08-06
GRETEX.NS,,5,2026-08-06
GROWWLIQID.NS,,5,2026-08-06
GSEC10IETF.NS,,5,2026-08-06
GSEC10YEAR.NS,,5,2026-08-06
GSEC5IETF.NS,,5,2026-08-06
GTECJAINX.NS,,5,2026-08-06
GULFPETRO.NS,,5,2026-08-06
GURUNANAK.NS,,5,2026-08-06
HDFCLIQUID.NS,,5,2026-08-06
HITECHCORP.NS,,5,2026-08-06
HOACFOODS.NS,,5,2026-08-06
HOMESFY.NS,,5,2026-08-06
HPTL.NS,,5,2026-08-06
HVAX.NS,,5,2026-08-06
IBLFL.NS,,5,2026-08-06
IBULLSLTD.NS,,5,2026-08-06
IMPEXFERRO.NS,,5,2026-08-06
INDOTECH.NS,,5,2026-08-06
INTEGRITY.NS,,5,2026-08-06
IWARE.NS,,5,2026-08-06
IZMO.NS,,10,2026-08-06
JAINIK.NS,,10,2026-08-06
JAKHARIA.NS,,5,2026-08-06
JEYYAM.NS,,5,2026-08-06
JFLLIFE.NS,,5,2026-08-06
JITFINFRA.NS,,10,2026-08-06
KALYANI.NS,,5,2026-08-06
KAMDHENU.NS,,5,2026-08-06
KANORICHEM.NS,,5,2026-08-06
KCK.NS,,5,2026-08-06
KONSTELEC.NS,,5,2026-08-06
KRMAYURVED.NS,,5,2026-08-06
LAMOSAIC.NS,,5,2026-08-06
LICNETFGSC.NS,,5,2026-08-06
LIQGRWBEES.NS,,5,2026-08-06
LIQUID.NS,,5,2026-08-06
LIQUID1.NS,,5,2026-08-06
LIQUIDADD.NS,,5,2026-08-06
LIQUIDBEES.NS,,5,2026-08-06
LIQUIDBETA.NS,,5,2026-08-06
LIQUIDBETF.NS,,5,2026-08-06
LIQUIDCASE.NS,,5,2026-08-06
LIQUIDETF.NS,,5,2026-08-06
LIQUIDIETF.NS,,5,2026-08-06
LIQUIDPLUS.NS,,5,2026-08-06
LIQUIDSBI.NS,,5,2026-08-06
LIQUIDSHRI.NS,,5,2026-08-06
LTGILTBEES.NS,,5,2026-08-06
LTGILTCASE.NS,,5,2026-08-06
MADHAVBAUG.NS,,5,2026-08-06
MADHUSUDAN.NS,,5,2026-08-06
MAHESHWARI.NS,,5,2026-08-06
MASTER.NS,,5,2026-08-06
MAXVOLT.NS,,5,2026-08-06
MEDIORG.NS,,5,2026-08-06
MENONBE.NS,,5,2026-08-06
METALIC.NS,,5,2026-08-06
MIEL.NS,,5,2026-08-06
MINDPOOL.NS,,5,2026-08-06
MMEL.NS,,5,2026-08-06
MOBILISE.NS,,5,2026-08-06
MOGSEC.NS,,5,2026-08-06
MPEL.NS,,5,2026-08-06
MPTODAY.NS,,5,2026-08-06
MRIL.NS,,5,2026-08-06
MUNISH.NS,,5,2026-08-06
NAVKARURB.NS,,5,2026-08-06
NEELAM.NS,,5,2026-08-06
NEOCHEM.NS,,5,2026-08-06
NFPSAMPOOR.NS,,10,2026-08-06
NIKITA.NS,,10,2026-08-06
NRVANDANA.NS,,5,2026-08-06
OCCLLTD.NS,,5,2026-08-06
ONELIFECAP.NS,,5,2026-08-06
ONMOBILE.NS,,2,2026-08-06
ONYX.NS,,5,2026-08-06
OPTIVALUE.NS,,5,2026-08-06
ORBTEXP.NS,,5,2026-08-06
ORIENTLTD.NS,,5,2026-08-06
ORTEL.NS,,5,2026-08-06
PANACHE.NS,,5,2026-08-06
PARAMOUNT.NS,,5,2026-08-06
PARAMPARA.NS,,5,2026-08-06
PATILAUTOM.NS,,5,2026-08-06
PILITA.NS,,5,2026-08-06
PPAP.NS,,5,2026-08-06
PPL.NS,,5,2026-08-06
PRECOT.NS,,20,2026-08-06
PRIMECAB.NS,,5,2026-08-06
PRITIKAUTO.NS,,5,2026-08-06
PRIZOR.NS,,5,2026-08-06
PROLIFE.NS,,5,2026-08-06
PROPSHOP.NS,,5,2026-08-06
PSRAJ.NS,,5,2026-08-06
PURPLEUTED.NS,,5,2026-08-06
QFIL.NS,,5,2026-08-06
QUADPRO.NS,,5,2026-08-06
QVCEL.NS,,5,2026-08-06
REXPRO.NS,,5,2026-08-06
RFBL.NS,,5,2026-08-06
RICHA.NS,,5,2026-08-06
RNPL.NS,,5,2026-08-06
RSWM.NS,,5,2026-08-06
RUBYMILLS.NS,,5,2026-08-06
SAAKSHI.NS,,5,2026-08-06
SAHASRA.NS,,5,2026-08-06
SAJHOTELS.NS,,5,2026-08-06
SAMAY.NS,,5,2026-08-06
SATECH.NS,,10,2026-08-06
SATIPOLY.NS,,5,2026-08-06
SBILIQETF.NS,,5,2026-08-06
SERVICE.NS,,5,2026-08-06
SETF10GILT.NS,,5,2026-08-06
SETL.NS,,5,2026-08-06
SHAIVAL.NS,,5,2026-08-06
SHEEL.NS,,5,2026-08-06
SHERA.NS,,5,2026-08-06
SHETHJI.NS,,5,2026-08-06
SHIVALIK.NS,,5,2026-08-06
SHRIAHIMSA.NS,,5,2026-08-06
SHRIKANHA.NS,,5,2026-08-06
SHYAMDHANI.NS,,5,2026-08-06
SICALLOG.NS,,5,2026-08-06
SIGACHI.NS,,5,2026-08-06
SIGMAADV.NS,,5,2026-08-06
SIGNORIA.NS,,5,2026-08-06
SILVERTUC.NS,,10,2026-08-06
SMARTEN.NS,,5,2026-08-06
SMARTLINK.NS,,5,2026-08-06
SMVD.NS,,5,2026-08-06
SPEB.NS,,5,2026-08-06
SPPPOLY.NS,,5,2026-08-06
SRIVASAVI.NS,,5,2026-08-06
SSFL.NS,,5,2026-08-06
SUBEXLTD.NS,,5,2026-08-06
SUNTECH.NS,,5,2026-08-06
SUTLEJTEX.NS,,5,2026-08-06
SWANDEF.NS,,5,2026-08-06
SYNOPTICS.NS,,5,2026-08-06
TAC.NS,,10,2026-08-06
TANKUP.NS,,5,2026-08-06
TEAMTECH.NS,,5,2026-08-06
TECHD.NS,,5,2026-08-06
TECHERA.NS,,5,2026-08-06
TEJASCARGO.NS,,5,2026-08-06
THESL.NS,,5,2026-08-06
TIRUPATIFL.NS,,5,2026-08-06
TROM.NS,,5,2026-08-06
UFBL.NS,,5,2026-08-06
UHTL.NS,,5,2026-08-06
UNIINFO.NS,,5,2026-08-06
UNIVASTU.NS,,5,2026-08-06
UNIVPHOTO.NS,,5,2026-08-06
UTKAL.NS,,5,2026-08-06
UTSSAV.NS,,5,2026-08-06
VELS.NS,,5,2026-08-06
VERA.NS,,5,2026-08-06
VICTORYEV.NS,,5,2026-08-06
VIGOR.NS,,5,2026-08-06
VINEETLAB.NS,,5,2026-08-06
VINSYS.NS,,5,2026-08-06
VIVIDEL.NS,,5,2026-08-06
VMOBILE.NS,,5,2026-08-06
VSCL.NS,,5,2026-08-06
WALPAR.NS,,5,2026-08-06
WELINV.NS,,5,2026-08-06
WOL3D.NS,,5,2026-08-06
XTRANET.NS,,5,2026-08-06
AASTHA.NS,,10,2026-08-06
ACMESOLAR.NS,,20,2026-08-06
AEGISLOG.NS,,10,2026-08-06
AEGISVOPAK.NS,,10,2026-08-06
AGL.NS,,20,2026-08-06
AJAXENGG.NS,,10,2026-08-06
AKUMS.NS,,10,2026-08-06
ARCIIL.NS,,10,2026-08-06
BLUEJET.NS,,20,2026-08-06
BLUSPRING.NS,,10,2026-08-06
C2C.NS,,20,2026-08-06
CKKRETAIL.NS,,20,2026-08-06
CONFIPET.NS,,20,2026-08-06
CORDELIA.NS,,10,2026-08-06
COUNCODOS.NS,,10,2026-08-06
DELTIC.NS,,10,2026-08-06
DHANSA.NS,,5,2026-08-06
DIGITIDE.NS,,20,2026-08-06
DJML.NS,,20,2026-08-06
ELGNZ.NS,,10,2026-08-06
EMCURE.NS,,10,2026-08-06
EMSLIMITED.NS,,20,2026-08-06
ESCONET.NS,,20,2026-08-06
FINBUD.NS,,20,2026-08-06
GANGABATH.NS,,20,2026-08-06
GRWRHITECH.NS,,20,2026-08-06
HAPPYFORGE.NS,,10,2026-08-06
INDOMIM.NS,,10,2026-08-06
JAYBEE.NS,,20,2026-08-06
JSWINFRA.NS,,20,2026-08-06
JUSTDIAL.NS,,10,2026-08-06
JYOTIGLOBL.NS,,5,2026-08-06
KALANA.NS,,5,2026-08-06
KCPSUGIND.NS,,10,2026-08-06
KECL.NS,,10,2026-08-06
KODYTECH.NS,,10,2026-08-06
KORE.NS,,20,2026-08-06
KUSUMGAR.NS,,10,2026-08-06
LAKSHYA.NS,,10,2026-08-06
LASERPOWER.NS,,10,2026-08-06
MSTCLTD.NS,,10,2026-08-06
PANAMAPET.NS,,20,2026-08-06
PARAS.NS,,10,2026-08-06
PNGJL.NS,,10,2026-08-06
POSITRON.NS,,10,2026-08-06
PPSL.NS,,5,2026-08-06
SAKSOFT.NS,,20,2026-08-06
SANATHAN.NS,,10,2026-08-06
SBIFUNDS.NS,,10,2026-08-06
SEL.NS,,10,2026-08-06
SHIVAUM.NS,,20,2026-08-06
SILKY.NS,,20,2026-08-06
SOCL.NS,,5,2026-08-06
STUDIOLSD.NS,,20,2026-08-06
THELEELA.NS,,10,2026-08-06
TSC.NS,,5,2026-08-06
TVSSCS.NS,,20,2026-08-06
UNICHEMLAB.NS,,20,2026-08-06
UNIHEALTH.NS,,20,2026-08-06
UNIMECH.NS,,10,2026-08-06
VLINFRA.NS,,5,2026-08-06
WEL.NS,,20,2026-08-06
3IINFOLTD.NS,,20,2026-08-06
3MINDIA.NS,,20,2026-08-06
63MOONS.NS,,20,2026-08-06
AARADHYA.NS,,20,2026-08-06
AARTIDRUGS.NS,,20,2026-08-06
AARTIIND.NS,,20,2026-08-06
AARVI.NS,,20,2026-08-06
ABBOTINDIA.NS,,20,2026-08-06
ABGSEC.NS,,20,2026-08-06
ABHAPOWER.NS,,20,2026-08-06
ABNINT.NS,,20,2026-08-06
ABREL.NS,,20,2026-08-06
ABSL10BANK.NS,,20,2026-08-06
ABSLBANETF.NS,,20,2026-08-06
ABSLMSCIN.NS,,20,2026-08-06
ABSLNN50ET.NS,,20,2026-08-06
ABSLPSE.NS,,20,2026-08-06
ACCELYA.NS,,20,2026-08-06
ACCENTMIC.NS,,20,2026-08-06
ACE.NS,,20,2026-08-06
ACETEC.NS,,20,2026-08-06
ACTIVEINFR.NS,,20,2026-08-06
ADISOFT.NS,,20,2026-08-06
ADOR.NS,,20,2026-08-06
ADROITINFO.NS,,20,2026-08-06
AEROENTER.NS,,20,2026-08-06
AERON.NS,,20,2026-08-06
AESTHETIK.NS,,20,2026-08-06
AETHER.NS,,20,2026-08-06
AGARWALEYE.NS,,20,2026-08-06
AGARWALTUF.NS,,20,2026-08-06
AGI.NS,,20,2026-08-06
AIIL.NS,,20,2026-08-06
AIMTRON.NS,,20,2026-08-06
AJANTPHARM.NS,,20,2026-08-06
AJOONI.NS,,20,2026-08-06
ALCODIS.NS,,20,2026-08-06
ALLDIGI.NS,,20,2026-08-06
ALPHA.NS,,20,2026-08-06
ALPHAETF.NS,,20,2026-08-06
ALPINETEX.NS,,20,2026-08-06
ALPL30IETF.NS,,20,2026-08-06
AMCL.NS,,20,2026-08-06
AMDIND.NS,,20,2026-08-06
ANANDRATHI.NS,,20,2026-08-06
ANANTRAJ.NS,,20,2026-08-06
ANONDITA.NS,,20,2026-08-06
ANUHPHR.NS,,20,2026-08-06
ANYA.NS,,20,2026-08-06
ANZEN.NS,,20,2026-08-06
AONEGOLD.NS,,20,2026-08-06
AONENIFTY.NS,,20,2026-08-06
AONESILVER.NS,,20,2026-08-06
AONETMMQ50.NS,,20,2026-08-06
AONETOTAL.NS,,20,2026-08-06
APCOTEXIND.NS,,20,2026-08-06
APLLTD.NS,,20,2026-08-06
APOLLOTYRE.NS,,20,2026-08-06
APRAMEYA.NS,,20,2026-08-06
ARE&M.NS,,20,2026-08-06
ARENTERP.NS,,20,2026-08-06
ARHAM.NS,,20,2026-08-06
ARIHANTCAP.NS,,20,2026-08-06
ARIS.NS,,20,2026-08-06
ARKADE.NS,,20,2026-08-06
ARMANFIN.NS,,20,2026-08-06
ARTEMISMED.NS,,20,2026-08-06
ASHALOG.NS,,20,2026-08-06
ASHIANA.NS,,20,2026-08-06
ASHIKAG.NS,,20,2026-08-06
ASHIMASYN.NS,,20,2026-08-06
ASHWINI.NS,,20,2026-08-06
ASKAUTOLTD.NS,,20,2026-08-06
ASTERDM.NS,,20,2026-08-06
ASTRAMICRO.NS,,20,2026-08-06
ATALREAL.NS,,20,2026-08-06
ATHERENERG.NS,,20,2026-08-06
ATLPP.NS,,20,2026-08-06
AURUM.NS,,20,2026-08-06
AURUS.NS,,20,2026-08-06
AUTOAXLES.NS,,20,2026-08-06
AUTOBEES.NS,,20,2026-08-06
AUTOIETF.NS,,20,2026-08-06
AVADHSUGAR.NS,,20,2026-08-06
AVIANSH.NS,,20,2026-08-06
AVIENCE.NS,,20,2026-08-06
AVL.NS,,20,2026-08-06
AYMSYNTEX.NS,,20,2026-08-06
AZAD.NS,,20,2026-08-06
BAGDIGITAL.NS,,20,2026-08-06
BAHETI.NS,,20,2026-08-06
BAJAJELEC.NS,,20,2026-08-06
BALAJIPHOS.NS,,20,2026-08-06
BALPHARMA.NS,,20,2026-08-06
BALRAMCHIN.NS,,20,2026-08-06
BANARBEADS.NS,,20,2026-08-06
BANK10ADD.NS,,20,2026-08-06
BANK10BETF.NS,,20,2026-08-06
BANKADD.NS,,20,2026-08-06
BANKBEES.NS,,20,2026-08-06
BANKBETA.NS,,20,2026-08-06
BANKBETF.NS,,20,2026-08-06
BANKETF.NS,,20,2026-08-06
BANKIETF.NS,,20,2026-08-06
BANKNIFTY1.NS,,20,2026-08-06
BANKPSU.NS,,20,2026-08-06
BARFLEX.NS,,20,2026-08-06
BASF.NS,,20,2026-08-06
BBETF0432.NS,,20,2026-08-06
BBNPNBETF.NS,,20,2026-08-06
BBNPPGOLD.NS,,20,2026-08-06
BBTCL.NS,,20,2026-08-06
BECTORFOOD.NS,,20,2026-08-06
BEPL.NS,,20,2026-08-06
BETA.NS,,20,2026-08-06
BFINVEST.NS,,20,2026-08-06
BFSI.NS,,20,2026-08-06
BHARATSE.NS,,20,2026-08-06
BHARTIHEXA.NS,,20,2026-08-06
BIOPOL.NS,,20,2026-08-06
BIRET.NS,,20,2026-08-06
BLSE.NS,,20,2026-08-06
