symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
AIROLAM.NS,96.02999877929688,89.34083366394043,85.33250045776367,85.39760025024414,91.46146677652995,95.43620002746582,91.21206599046391,78.0,126.58999633789062,True,False,False,False,True,False,True,True,False,-13.634322627250805,green,427.15953347045473,False,False,False,False,,Consumer Durables,Plywood Boards/ Laminates,46.282679738562095,False,False
AJANTPHARM.NS,3384.199951171875,3152.0082804361978,3094.138861762153,3025.4519775390627,2867.653994140625,2767.7496740722654,3184.8866163296134,2304.0552404050886,3479.0,True,True,True,True,True,True,True,True,False,33.422774773990874,ppv,657.3129707599804,True,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,86.11111111111111,True,True
AJAXENGG.NS,541.4000244140625,551.4916636149088,561.4569413926866,551.3489965820313,540.5996647135416,564.164248046875,551.4690974449516,394.79998779296875,730.0999755859375,False,False,False,False,False,True,False,False,False,-9.168687945328557,noise,72.39376906189683,False,False,False,False,,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,51.83823529411765,False,False
AJMERA.NS,128.8800048828125,132.07500076293945,124.21777788798015,124.53620010375977,145.79740020751953,160.16440002441405,131.60797985236565,98.02999877929688,221.39999389648438,False,False,False,False,True,True,False,False,False,-30.2937715596462,noise,24.685473214844592,False,False,False,False,,Realty,"Residential, Commercial Projects",24.305555555555554,False,False
AJOONI.NS,3.640000104904175,3.7358333269755044,3.990277806917826,4.072200040817261,4.279466683069865,4.512600011825562,3.7206458345478417,3.4000000953674316,6.599999904632568,False,False,False,False,False,False,False,False,False,-34.7670223176884,noise,66.93427322174823,False,False,False,False,,Food Products,Animal Feed,18.709150326797385,False,False
AKASH.NS,26.889999389648438,26.56999985376994,26.99305550257365,27.11239994049072,26.04266663869222,26.69254997253418,26.742524786730257,22.799999237060547,36.0,True,False,False,True,False,False,False,True,False,-6.044728856937731,green,192.45754462700333,False,False,False,False,,Construction,Civil Construction,56.16830065359477,False,False
AKG.NS,10.739999771118164,10.860000054041544,11.088333368301392,11.222600040435792,11.950999997456869,12.204599995613098,10.88122346462444,9.079999923706055,16.81999969482422,False,False,False,False,False,False,False,False,False,-19.06556593346099,noise,24.90369852953979,False,False,False,False,,Commercial Services & Supplies,Trading & Distributors,39.29738562091503,False,False
AKI.NS,4.690000057220459,4.84416667620341,4.8638888994852705,4.942599992752076,5.723400007883708,6.495250015258789,4.816327071006453,3.799999952316284,16.049999237060547,False,False,False,False,False,False,False,False,False,-37.46666590372721,noise,75.64515623374245,False,False,False,False,,Consumer Durables,Leather And Leather Products,16.544117647058822,False,False
AKIKO.NS,283.0,269.87083435058594,269.34305530124243,259.07600006103513,242.94500020345052,245.2135001373291,275.5118653696176,62.0,304.79998779296875,True,False,True,True,True,True,True,True,True,245.1219512195122,dry,5.219206680584551,False,False,False,False,,Finance,Other Financial Services,99.26470588235294,True,False
AFIL.NS,10.399999618530273,10.37499992052714,9.824166668785942,9.660000019073486,7.755266691843668,7.828250029087067,10.410980311637218,3.9200000762939453,11.100000381469727,True,False,True,True,True,True,True,False,False,39.97308019932693,noise,28.77373898362796,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),88.23529411764706,True,False
AKSHOPTFBR.NS,7.130000114440918,7.214166641235352,6.756666647063361,6.600799989700318,5.921200000445048,6.344700011014939,7.246624255221906,3.819999933242798,9.5600004196167,True,False,False,True,True,True,False,False,False,-20.2460799876769,noise,20.97847690316375,False,False,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,37.7859477124183,False,False
AKSHAR.NS,0.4399999976158142,0.4466666579246521,0.4644444419278039,0.468799996972084,0.47639999707539876,0.5043999972939491,0.44464735141207623,0.36000001430511475,0.7599999904632568,False,False,False,False,False,False,False,False,False,-21.42857218883475,noise,70.37148330467934,False,False,False,False,,Textiles & Apparels,Other Textile Products,35.90686274509804,False,False
AKSHARCHEM.NS,234.3800048828125,225.9233309427897,212.1991661919488,209.67739929199217,215.99793304443358,228.41619972229003,231.73326791611862,141.3000030517578,329.8903591078191,True,False,False,False,True,True,False,True,False,-6.475814833374027,noise,62.84259411765611,False,False,False,False,,Chemicals & Petrochemicals,Dyes And Pigments,55.55555555555556,False,False
AKUMS.NS,624.6500244140625,610.8958333333334,560.4347212049696,554.7829992675781,489.2756669108073,481.4532502746582,607.6347577889534,409.29998779296875,639.0,True,True,True,True,True,True,True,True,False,15.100425716550125,noise,77.33642833357074,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,76.51143790849673,True,True
ALANKIT.NS,8.119999885559082,8.365833282470703,8.601666582955254,8.798199920654296,9.290133301417033,10.129749963283539,8.350546865554083,6.800000190734863,18.079999923706055,False,False,False,False,False,False,False,False,False,-43.375175738100026,noise,76.62466064075556,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,10.416666666666668,False,False
ALBERTDAVD.NS,697.75,710.9541625976562,717.0708312988281,721.9339990234375,719.6809973144532,742.7832482910156,708.6772259129591,579.9000244140625,952.2537096568907,False,False,False,False,False,False,False,False,False,-17.093751305389116,noise,37.78492642530949,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,42.11601307189542,False,False
ALEMBICLTD.NS,90.4000015258789,90.2575003306071,88.93444463941786,89.90019989013672,92.04593302408854,94.4618998336792,90.61784579171501,70.45999908447266,122.90513902906476,False,False,False,False,True,False,False,False,False,-17.672956730827693,noise,76.46541939983473,False,False,False,False,,Realty,"Residential, Commercial Projects",41.299019607843135,False,False
APLLTD.NS,786.6500244140625,759.7375081380209,754.3597242567274,757.1069995117188,775.472001139323,813.604001159668,767.4395450511115,635.7999877929688,1095.7179888642277,False,False,False,False,True,False,False,True,False,-16.00001407769217,noise,94.01891653749165,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,43.341503267973856,False,False
ALGOQUANT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,95.97534723917033,False,False,False,False,,Finance,Other Financial Services,,False,False
ALICON.NS,632.2999877929688,648.7833302815756,662.9220123291016,674.7012451171875,733.2894319661458,768.044808959961,647.0509236475083,578.2026889823056,1018.832993642693,False,False,False,False,False,False,False,False,False,-27.041283187364527,red,113.62957978085433,False,False,False,False,,Auto Components,Auto Components & Equipments,28.553921568627448,False,False
ALIVUS.NS,1119.5,1073.6666717529297,1063.8805626763237,1062.7130065917968,970.604335530599,961.0067510986328,1088.656480134876,819.0,1148.4000244140625,True,True,True,True,True,True,True,True,False,12.748550694036043,noise,68.17575663161396,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,74.75490196078431,True,True
ALKALI.NS,83.9000015258789,85.71999994913737,80.67555554707845,76.81759979248046,72.79526664733886,77.36284994125366,85.46408837729376,46.79999923706055,107.37999725341797,True,False,False,False,True,True,True,False,False,-13.57803473023267,dry,4.208693753608991,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,46.364379084967325,False,False
ALKEM.NS,5416.5,5368.916666666667,5401.736111111111,5420.02,5500.995550130208,5496.273159179687,5389.2458473054185,4670.802364864473,5886.049582427304,False,True,False,False,False,False,True,True,False,14.898014861659291,red,140.35605478511857,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,76.34803921568627,True,False
ALKYLAMINE.NS,1677.300048828125,1789.9181416829426,1743.3551228841145,1685.4569970703126,1567.919609375,1650.9716723632812,1772.061356393862,1205.1967651271746,2425.110332555354,True,False,False,True,False,True,False,False,False,-23.25196329573397,noise,44.88892910301323,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,33.619281045751634,False,False
ALLETEC.NS,140.5,144.5333340962728,149.88055547078451,154.93100006103515,179.1480002339681,201.22973705291747,144.68494287556973,115.80000305175781,387.9841395300112,False,False,False,False,False,False,False,False,False,-62.43883129135772,noise,71.72995780590718,False,False,False,False,,IT - Software,Computers - Software & Consulting,2.6552287581699345,False,False
ALLTIME.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,dry,9.511121570076412,False,False,False,False,,Consumer Durables,Houseware,,False,False
ALLCARGO.NS,8.09000015258789,8.664166688919067,8.864444467756483,9.038600006103515,9.668533318837484,14.9155500125885,8.48358620389994,7.110000133514404,38.34000015258789,False,False,False,False,False,False,False,False,False,-76.65897233640084,noise,84.56368954674456,False,False,False,False,,Transport Services,Logistics Solution Provider,0.8169934640522877,False,False
ATL.NS,23.889999389648438,24.331666310628254,24.72611093521118,25.0761999130249,25.30313331604004,27.28063444137573,24.32734456720598,18.200000762939453,40.5099983215332,False,False,False,False,False,True,False,False,False,-15.072875569195766,noise,94.76725315906754,False,False,False,False,,Transport Infrastructure,Port & Port services,44.771241830065364,False,False
ALLDIGI.NS,801.7000122070312,810.1791737874349,818.7166697184244,823.4030017089843,812.9364786783855,829.7897882080078,809.1536257120514,700.0,1027.5625922053955,False,False,False,False,False,False,True,False,False,-6.0042200965100605,noise,64.8323069751466,False,False,False,False,,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),56.209150326797385,False,False
ABDL.NS,659.5,626.1490834554037,576.218980577257,568.7483422851562,534.9827276611328,543.8834124755859,624.0726562443332,378.81990505354565,690.818421432556,True,False,True,True,True,True,True,True,False,55.73677586583625,ppv,396.95040138111796,True,False,False,False,,Beverages,Breweries & Distilleries,92.19771241830065,True,False
ADSL.NS,124.44999694824219,122.09250005086263,123.19750022888184,122.4181999206543,127.70366673787434,141.09320011138917,123.64272115395354,86.2699966430664,209.52999877929688,False,False,False,False,True,True,False,True,False,-30.04469839071898,noise,41.87819683424882,False,False,False,False,,IT - Services,IT Enabled Services,24.795751633986928,False,False
ALMONDZ.NS,12.760000228881836,13.1825000445048,13.95777776506212,14.746999969482422,15.265466683705649,16.064500002861024,13.089075803000322,10.680000305175781,26.600000381469727,False,False,False,False,False,False,False,False,False,-35.97591553689997,noise,77.65795190944893,False,False,False,False,,Capital Markets,Stockbroking & Allied,17.524509803921568,False,False
ALOKINDS.NS,12.619999885559082,12.81666644414266,12.825555509991116,13.133599967956544,14.3524667040507,15.187700009346008,12.8406036273093,11.109999656677246,23.5,False,False,False,False,False,False,False,False,False,-35.21560481458671,noise,49.64106021548119,False,False,False,False,,Textiles & Apparels,Other Textile Products,18.38235294117647,False,False
ALPA.NS,68.0199966430664,68.64083417256673,69.16972223917644,68.91199981689454,69.81473332722982,74.92059993743896,68.45049992314593,46.099998474121094,108.30000305175781,False,False,False,False,False,True,False,False,False,-30.02057738820072,noise,54.93706872553391,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,24.91830065359477,False,False
ALPEXSOLAR.NS,922.5499877929688,949.1291707356771,972.7624986436632,998.1669982910156,903.053330078125,983.7702478027344,945.8939818566625,660.0,1449.699951171875,False,False,False,True,False,True,False,False,False,-3.916058497633157,noise,72.04246713852376,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,58.864379084967325,False,False
ALPHAGEO.NS,198.97000122070312,206.8591651916504,214.65111033121744,216.629599609375,214.50013315836588,224.20551651000977,205.45146180108367,164.8000030517578,289.44693543156745,False,False,False,False,False,False,False,False,False,-25.549876001131857,noise,29.66370211743111,False,False,False,False,,Oil,Offshore Support Solution Drilling,30.637254901960787,False,False
ALUWIND.NS,49.349998474121094,49.86249955495199,50.111111111111114,51.7489998626709,61.22966664632161,67.26824989318848,49.66148818699345,45.150001525878906,95.80000305175781,False,False,False,False,False,False,False,False,False,-39.26154033954327,dry,11.727912431587177,False,False,False,False,,Industrial Products,"Aluminium, Copper & Zinc Products",14.297385620915032,False,False
AMAGI.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,ppv,902.6122663694022,False,False,True,False,,IT - Services,IT Enabled Services,,False,False
AMANTA.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,51.30439220820296,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,,False,False
